NTDID,Agency,MODE,TOS,Active,HQ City,HQ State,UZA,UZAName,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
4026,Manatee County Area Transit,DR,DO,Active,Bradenton,FL,61,"Sarasota-Bradenton, FL",270,"559,229",90,"103,000",2010,9,2010,"809,516","85,327",9.5,"$124,426","$2,602,501",$30.50,$1.50
4026,Manatee County Area Transit,DR,PT,Active,Bradenton,FL,61,"Sarasota-Bradenton, FL",270,"559,229",90,"103,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4026,Manatee County Area Transit,MB,DO,Active,Bradenton,FL,61,"Sarasota-Bradenton, FL",270,"559,229",90,"103,000",2010,9,2010,"6,705,272","1,441,558",4.7,"$741,079","$6,844,330",$4.70,$0.50
4026,Manatee County Area Transit,VP,DO,Active,Bradenton,FL,61,"Sarasota-Bradenton, FL",270,"559,229",90,"103,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4027,Pinellas Suncoast Transit Authority,DR,PT,Active,St. Petersburg,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",238,"871,480",2010,9,2010,"619,961","115,860",5.4,"$405,500","$3,593,380",$31.00,$3.50
4027,Pinellas Suncoast Transit Authority,DT,PT,Active,St. Petersburg,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",238,"871,480",2010,9,2010,"1,218,845","165,798",7.4,"$501,048","$2,164,261",$13.10,$3.00
4027,Pinellas Suncoast Transit Authority,MB,DO,Active,St. Petersburg,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",238,"871,480",2010,9,2010,"66,144,989","12,541,125",5.3,"$10,845,845","$49,811,888",$4.00,$0.90
4027,Pinellas Suncoast Transit Authority,MB,PT,Active,St. Petersburg,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",238,"871,480",2010,9,2010,"445,908","270,710",1.6,"$160,595","$529,451",$2.00,$0.60
4028,Lee County Transit,DR,DO,Active,Fort Myers,FL,94,"Cape Coral, FL",192,"329,757",121,"443,696",2010,9,2010,"1,195,771","104,343",11.5,"$464,900","$4,339,880",$41.60,$4.50
4028,Lee County Transit,DR,PT,Active,Fort Myers,FL,94,"Cape Coral, FL",192,"329,757",121,"443,696",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4028,Lee County Transit,MB,DO,Active,Fort Myers,FL,94,"Cape Coral, FL",192,"329,757",121,"443,696",2010,9,2010,"15,534,800","3,016,466",5.2,"$2,215,161","$14,587,390",$4.80,$0.70
4028,Lee County Transit,VP,DO,Active,Fort Myers,FL,94,"Cape Coral, FL",192,"329,757",121,"443,696",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4028,Lee County Transit,VP,PT,Active,Fort Myers,FL,94,"Cape Coral, FL",192,"329,757",121,"443,696",2010,9,2010,"767,912","18,806",40.8,"$47,316","$157,702",$8.40,$2.50
4029,Broward County Transit Division,DR,PT,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036",410,"1,766,476",2010,9,2010,"7,384,450","769,163",9.6,"$1,425,702","$21,171,147",$27.50,$1.90
4029,Broward County Transit Division,FB,PT,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036",410,"1,766,476",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4029,Broward County Transit Division,MB,DO,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036",410,"1,766,476",2010,9,2010,"172,113,497","36,585,348",4.7,"$26,413,271","$98,323,289",$2.70,$0.70
4029,Broward County Transit Division,MB,PT,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036",410,"1,766,476",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4030,Gainesville Regional Transit System,DR,PT,Active,Gainesville,FL,180,"Gainesville, FL",77,"159,508",76,"151,294",2010,9,2010,"360,964","44,020",8.2,,"$1,197,407",$27.20,
4030,Gainesville Regional Transit System,MB,DO,Active,Gainesville,FL,180,"Gainesville, FL",77,"159,508",76,"151,294",2010,9,2010,"26,244,568","9,373,060",2.8,"$10,256,958","$16,673,905",$1.80,$1.10
4031,Lakeland Area Mass Transit District,DR,DO,Active,Lakeland,FL,151,"Lakeland, FL",121,"199,487",77,"110,000",2010,9,2010,"835,957","112,920",7.4,"$134,408","$2,530,897",$22.40,$1.20
4031,Lakeland Area Mass Transit District,MB,DO,Active,Lakeland,FL,151,"Lakeland, FL",121,"199,487",77,"110,000",2010,9,2010,"7,336,287","1,459,429",5.0,"$1,145,824","$7,709,659",$5.30,$0.80
4031,Lakeland Area Mass Transit District,MB,PT,Active,Lakeland,FL,151,"Lakeland, FL",121,"199,487",77,"110,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4032,"County of Volusia, dba: VOTRAN",DR,DO,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,"1,522,443","138,227",11.0,"$389,233","$3,712,753",$26.90,$2.80
4032,"County of Volusia, dba: VOTRAN",DR,PT,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,"781,588","102,756",7.6,"$256,891","$2,541,944",$24.70,$2.50
4032,"County of Volusia, dba: VOTRAN",DT,PT,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,"9,067","1,790",5.1,"$4,475","$45,860",$25.60,$2.50
4032,"County of Volusia, dba: VOTRAN",MB,DO,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,"15,205,424","3,235,767",4.7,"$2,323,478","$11,401,456",$3.50,$0.70
4032,"County of Volusia, dba: VOTRAN",MB,PT,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4032,"County of Volusia, dba: VOTRAN",VP,DO,Active,South Daytona,FL,124,"Daytona Beach-Port Orange, FL",114,"255,353","1,207","468,670",2010,9,2010,"3,477,349","93,465",37.2,"$186,479","$276,017",$3.00,$2.00
4034,Miami-Dade Transit,AG,DO,Active,Miami,FL,5,"Miami, FL","1,116","4,919,036",306,"2,500,625",2010,9,2010,"8,732,726","8,013,220",1.1,,"$20,896,673",$2.60,
4034,Miami-Dade Transit,DR,PT,Active,Miami,FL,5,"Miami, FL","1,116","4,919,036",306,"2,500,625",2010,9,2010,"21,144,648","1,553,561",13.6,"$3,990,359","$45,000,089",$29.00,$2.60
4034,Miami-Dade Transit,HR,DO,Active,Miami,FL,5,"Miami, FL","1,116","4,919,036",306,"2,500,625",2010,9,2010,"128,388,247","17,371,553",7.4,"$17,827,407","$76,188,170",$4.40,$1.00
4034,Miami-Dade Transit,MB,DO,Active,Miami,FL,5,"Miami, FL","1,116","4,919,036",306,"2,500,625",2010,9,2010,"379,704,686","70,291,985",5.4,"$78,687,636","$307,852,630",$4.40,$1.10
4034,Miami-Dade Transit,MG,DO,Active,Miami,FL,5,"Miami, FL","1,116","4,919,036",306,"2,500,625",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4035,Central Florida Regional Transportation Authority,DR,PT,Active,Orlando,FL,35,"Orlando, FL",453,"1,157,431","2,538","1,805,921",2010,9,2010,"8,825,533","749,601",11.8,"$1,420,970","$22,562,355",$30.10,$1.90
4035,Central Florida Regional Transportation Authority,MB,DO,Active,Orlando,FL,35,"Orlando, FL",453,"1,157,431","2,538","1,805,921",2010,9,2010,"133,309,552","24,780,704",5.4,"$20,942,118","$82,539,264",$3.30,$0.80
4035,Central Florida Regional Transportation Authority,MB,PT,Active,Orlando,FL,35,"Orlando, FL",453,"1,157,431","2,538","1,805,921",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4035,Central Florida Regional Transportation Authority,VP,PT,Active,Orlando,FL,35,"Orlando, FL",453,"1,157,431","2,538","1,805,921",2010,9,2010,"6,159,672","189,592",32.5,"$382,100","$736,594",$3.90,$2.00
4036,City of Tallahassee,DR,DO,Active,Tallahassee,FL,148,"Tallahassee, FL",114,"204,260",102,"162,310",2010,9,2010,"394,625","66,351",5.9,"$154,623","$1,746,496",$26.30,$2.30
4036,City of Tallahassee,DR,PT,Active,Tallahassee,FL,148,"Tallahassee, FL",114,"204,260",102,"162,310",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4036,City of Tallahassee,MB,DO,Active,Tallahassee,FL,148,"Tallahassee, FL",114,"204,260",102,"162,310",2010,9,2010,"13,568,341","4,762,233",2.8,"$4,052,471","$11,110,040",$2.30,$0.90
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",DR,PT,Active,West Palm Beach,FL,5,"Miami, FL","1,116","4,919,036",365,"982,900",2010,9,2010,"9,866,991","892,202",11.1,"$2,196,162","$24,835,618",$27.80,$2.50
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",MB,DO,Active,West Palm Beach,FL,5,"Miami, FL","1,116","4,919,036",365,"982,900",2010,9,2010,"56,713,012","10,339,283",5.5,"$6,450,595","$47,145,805",$4.60,$0.60
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",MB,PT,Active,West Palm Beach,FL,5,"Miami, FL","1,116","4,919,036",365,"982,900",2010,9,2010,"29,401","4,248",6.9,"$2,124","$79,240",$18.70,$0.50
4038,Escambia County Area Transit,DR,PT,Active,Pensacola,FL,96,"Pensacola, FL-AL",219,"323,783",160,"307,220",2010,9,2010,"387,881","56,381",6.9,"$161,757","$1,315,335",$23.30,$2.90
4038,Escambia County Area Transit,MB,DO,Active,Pensacola,FL,96,"Pensacola, FL-AL",219,"323,783",160,"307,220",2010,9,2010,"5,588,563","1,152,375",4.8,"$1,216,725","$6,755,135",$5.90,$1.10
4038,Escambia County Area Transit,TB,DO,Active,Pensacola,FL,96,"Pensacola, FL-AL",219,"323,783",160,"307,220",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4040,Jacksonville Transportation Authority,AG,DO,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,"191,209","470,389",0.4,"$225,644","$5,413,928",$11.50,$0.50
4040,Jacksonville Transportation Authority,CB,DO,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4040,Jacksonville Transportation Authority,DR,PT,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,"3,643,886","369,632",9.9,"$10,560,784","$21,557,308",$58.30,$28.60
4040,Jacksonville Transportation Authority,MB,DO,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,"60,297,003","10,443,111",5.8,"$8,474,076","$53,920,511",$5.20,$0.80
4040,Jacksonville Transportation Authority,MB,PT,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,"1,904,931","314,345",6.1,"$84,798","$1,590,802",$5.10,$0.30
4040,Jacksonville Transportation Authority,MG,DO,Active,Jacksonville,FL,43,"Jacksonville, FL",411,"882,295",277,"853,300",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4041,Hillsborough Area Regional Transit Authority,DR,DO,Active,Tampa,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",243,"821,306",2010,9,2010,"909,140","104,378",8.7,"$301,398","$3,839,501",$36.80,$2.90
4041,Hillsborough Area Regional Transit Authority,LR,DO,Active,Tampa,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",243,"821,306",2010,9,2010,"789,244","501,959",1.6,"$568,291","$2,542,168",$5.10,$1.10
4041,Hillsborough Area Regional Transit Authority,MB,DO,Active,Tampa,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",243,"821,306",2010,9,2010,"60,062,433","12,665,359",4.7,"$11,540,266","$58,650,778",$4.60,$0.90
4041,Hillsborough Area Regional Transit Authority,SR,DO,Active,Tampa,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",243,"821,306",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4041,Hillsborough Area Regional Transit Authority,VP,PT,Active,Tampa,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",243,"821,306",2010,9,2010,"2,515,644","66,446",37.9,"$257,261","$280,546",$4.20,$3.90
4042,Birmingham-Jefferson County Transit Authority,DR,DO,Active,Birmingham,AL,55,"Birmingham, AL",392,"663,615",186,"452,091",2010,9,2010,"831,540","116,321",7.1,"$167,110","$4,128,820",$35.50,$1.40
4042,Birmingham-Jefferson County Transit Authority,DR,PT,Active,Birmingham,AL,55,"Birmingham, AL",392,"663,615",186,"452,091",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4042,Birmingham-Jefferson County Transit Authority,MB,DO,Active,Birmingham,AL,55,"Birmingham, AL",392,"663,615",186,"452,091",2010,9,2010,"12,770,464","2,446,464",5.2,"$1,948,282","$19,399,607",$7.90,$0.80
4042,Birmingham-Jefferson County Transit Authority,MB,PT,Active,Birmingham,AL,55,"Birmingham, AL",392,"663,615",186,"452,091",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4043,The Wave Transit System,DR,DO,Active,Mobile,AL,98,"Mobile, AL",211,"317,605",117,"251,026",2010,9,2010,"856,935","106,449",8.1,"$240,087","$2,322,109",$21.80,$2.30
4043,The Wave Transit System,DR,PT,Active,Mobile,AL,98,"Mobile, AL",211,"317,605",117,"251,026",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4043,The Wave Transit System,MB,DO,Active,Mobile,AL,98,"Mobile, AL",211,"317,605",117,"251,026",2010,9,2010,"5,971,399","1,082,105",5.5,"$836,226","$6,617,725",$6.10,$0.80
4043,The Wave Transit System,VP,DO,Active,Mobile,AL,98,"Mobile, AL",211,"317,605",117,"251,026",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4044,City of Montgomery-Montgomery Area Transit System,DR,DO,Active,Montgomery,AL,154,"Montgomery, AL",99,"196,892",135,"201,568",2010,9,2010,"371,286","41,254",9.0,"$64,762","$1,537,619",$37.30,$1.60
4044,City of Montgomery-Montgomery Area Transit System,DR,PT,Active,Montgomery,AL,154,"Montgomery, AL",99,"196,892",135,"201,568",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4044,City of Montgomery-Montgomery Area Transit System,MB,DO,Active,Montgomery,AL,154,"Montgomery, AL",99,"196,892",135,"201,568",2010,9,2010,"6,867,504","1,320,674",5.2,"$617,681","$5,512,931",$4.20,$0.50
4045,Tuscaloosa County Parking and Transit Authority,DR,DO,Active,Tuscaloosa,AL,228,"Tuscaloosa, AL",76,"116,888",161,"125,363",2010,9,2010,"76,563","13,551",5.6,"$50,949","$434,982",$32.10,$3.80
4045,Tuscaloosa County Parking and Transit Authority,MB,DO,Active,Tuscaloosa,AL,228,"Tuscaloosa, AL",76,"116,888",161,"125,363",2010,9,2010,"1,226,750","224,142",5.5,"$129,963","$910,794",$4.10,$0.60
4046,Sarasota County Area Transit,CB,DO,Active,Sarasota,FL,61,"Sarasota-Bradenton, FL",270,"559,229",213,"393,826",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4046,Sarasota County Area Transit,DR,DO,Active,Sarasota,FL,61,"Sarasota-Bradenton, FL",270,"559,229",213,"393,826",2010,9,2010,"750,008","84,124",8.9,"$481,899","$3,654,266",$43.40,$5.70
4046,Sarasota County Area Transit,DR,PT,Active,Sarasota,FL,61,"Sarasota-Bradenton, FL",270,"559,229",213,"393,826",2010,9,2010,"1,013,276","87,314",11.6,"$108,532","$2,650,838",$30.40,$1.20
4046,Sarasota County Area Transit,MB,DO,Active,Sarasota,FL,61,"Sarasota-Bradenton, FL",270,"559,229",213,"393,826",2010,9,2010,"15,195,563","2,733,015",5.6,"$1,070,010","$13,001,413",$4.80,$0.40
4046,Sarasota County Area Transit,VP,PT,Active,Sarasota,FL,61,"Sarasota-Bradenton, FL",270,"559,229",213,"393,826",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4047,Athens Transit System,DR,DO,Active,Athens,GA,247,"Athens-Clarke County, GA",80,"106,482",44,"101,000",2010,6,2010,"51,672","9,419",5.5,"$24,863","$364,105",$38.70,$2.60
4047,Athens Transit System,MB,DO,Active,Athens,GA,247,"Athens-Clarke County, GA",80,"106,482",44,"101,000",2010,6,2010,"5,385,019","1,779,819",3.0,"$1,736,509","$3,901,670",$2.20,$1.00
4051,Chapel Hill Transit,DR,DO,Active,Chapel Hill,NC,109,"Durham, NC",157,"287,796",62,"76,759",2010,6,2010,"290,008","61,919",4.7,"$1,005","$2,421,945",$39.10,$0.00
4051,Chapel Hill Transit,MB,DO,Active,Chapel Hill,NC,109,"Durham, NC",157,"287,796",62,"76,759",2010,6,2010,"15,233,046","7,490,567",2.0,"$7,282,625","$13,385,052",$1.80,$1.00
4051,Chapel Hill Transit,MB,PT,Active,Chapel Hill,NC,109,"Durham, NC",157,"287,796",62,"76,759",2010,6,2010,0,0,0.0,"$4,682","$182,897",$0.00,$0.00
4053,Greenville Transit Authority,DR,DO,Active,Greenville,SC,103,"Greenville, SC",227,"302,194",148,"248,173",2010,9,2010,"48,328","6,483",7.5,"$15,466","$523,466",$80.70,$2.40
4053,Greenville Transit Authority,MB,DO,Active,Greenville,SC,103,"Greenville, SC",227,"302,194",148,"248,173",2010,9,2010,"2,896,695","695,959",4.2,"$587,753","$3,099,040",$4.50,$0.80
4054,Johnson City Transit System,DR,DO,Active,Johnson City,TN,254,"Johnson City, TN",91,"102,456",33,"49,381",2010,6,2010,"163,648","40,608",4.0,"$74,953","$1,223,227",$30.10,$1.80
4054,Johnson City Transit System,MB,DO,Active,Johnson City,TN,254,"Johnson City, TN",91,"102,456",33,"49,381",2010,6,2010,"2,097,950","562,453",3.7,"$115,607","$1,460,505",$2.60,$0.20
4056,Pee Dee Regional Transportation Authority,DR,DO,Active,Florence,SC,349,"Florence, SC",63,"67,314","3,553","331,000",2010,6,2010,"2,511,279","199,266",12.6,"$2,318,889","$4,002,609",$20.10,$11.60
4056,Pee Dee Regional Transportation Authority,DR,PT,Active,Florence,SC,349,"Florence, SC",63,"67,314","3,553","331,000",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
4056,Pee Dee Regional Transportation Authority,MB,DO,Active,Florence,SC,349,"Florence, SC",63,"67,314","3,553","331,000",2010,6,2010,"3,402,418","107,650",31.6,"$1,062,088","$1,766,100",$16.40,$9.90
4057,Jackson Transit Authority,DR,DO,Active,Jackson,TN,358,"Jackson, TN",39,"65,086",51,"61,772",2010,6,2010,"268,812","40,063",6.7,"$446,748","$761,003",$19.00,$11.20
4057,Jackson Transit Authority,MB,DO,Active,Jackson,TN,358,"Jackson, TN",39,"65,086",51,"61,772",2010,6,2010,"2,318,721","555,088",4.2,"$298,428","$2,064,442",$3.70,$0.50
4058,City of Rome Transit Department,DR,DO,Active,Rome,GA,391,"Rome, GA",41,"58,287",24,"37,000",2010,12,2010,"128,058","26,935",4.8,"$145,691","$379,259",$14.10,$5.40
4058,City of Rome Transit Department,MB,DO,Active,Rome,GA,391,"Rome, GA",41,"58,287",24,"37,000",2010,12,2010,"4,647,139","690,511",6.7,"$502,464","$2,182,510",$3.20,$0.70
4060,Hub City Transit,DR,DO,Active,Hattiesburg,MS,376,"Hattiesburg, MS",39,"61,465",43,"51,084",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4060,Hub City Transit,MB,DO,Active,Hattiesburg,MS,376,"Hattiesburg, MS",39,"61,465",43,"51,084",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4063,Space Coast Area Transit,DR,DO,Active,Cocoa,FL,83,"Palm Bay-Melbourne, FL",220,"393,289",432,"554,354",2010,9,2010,"1,445,935","127,620",11.3,"$228,783","$3,282,062",$25.70,$1.80
4063,Space Coast Area Transit,DR,PT,Active,Cocoa,FL,83,"Palm Bay-Melbourne, FL",220,"393,289",432,"554,354",2010,9,2010,"4,907,147","376,836",13.0,"$642,043","$1,337,576",$3.50,$1.70
4063,Space Coast Area Transit,MB,DO,Active,Cocoa,FL,83,"Palm Bay-Melbourne, FL",220,"393,289",432,"554,354",2010,9,2010,"7,827,266","1,603,948",4.9,"$608,155","$5,504,926",$3.40,$0.40
4063,Space Coast Area Transit,VP,PT,Active,Cocoa,FL,83,"Palm Bay-Melbourne, FL",220,"393,289",432,"554,354",2010,9,2010,"6,519,100","129,571",50.3,"$408,361","$822,987",$6.40,$3.20
4068,Northwest Alabama Council of Local Governments,DR,DO,Active,Muscle Shoals,AL,335,"Florence, AL",52,"71,299","3,250","220,000",2010,9,2010,"1,151,346","367,824",3.1,"$52,199","$1,180,960",$3.20,$0.10
4070,Puerto Rico Ports Authority,FB,DO,Active,,,,,0,0,0,0,2009,0,0,0,0,0.0,$0,$0,$0.00,$0.00
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,Active,Huntsville,AL,141,"Huntsville, AL",157,"213,253",66,"127,000",2010,9,2010,"673,684","80,822",8.3,"$183,907","$1,303,844",$16.10,$2.30
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,PT,Active,Huntsville,AL,141,"Huntsville, AL",157,"213,253",66,"127,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,Active,Huntsville,AL,141,"Huntsville, AL",157,"213,253",66,"127,000",2010,9,2010,"1,710,562","307,636",5.6,"$162,093","$1,863,739",$6.10,$0.50
4073, Lee-Russell Council of Governments,DR,DO,Active,Opelika,AL,381,"Auburn, AL",40,"60,137",609,"115,092",2010,9,2010,"326,106","54,351",6.0,"$314,229","$1,057,124",$19.40,$5.80
4073, Lee-Russell Council of Governments,DR,PT,Active,Opelika,AL,381,"Auburn, AL",40,"60,137",609,"115,092",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4073, Lee-Russell Council of Governments,MB,DO,Active,Opelika,AL,381,"Auburn, AL",40,"60,137",609,"115,092",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4073, Lee-Russell Council of Governments,MB,PT,Active,Opelika,AL,381,"Auburn, AL",40,"60,137",609,"115,092",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4074,Pasco County Public Transportation,DR,DO,Active,Port Richey,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",745,"471,709",2010,9,2010,"260,928","27,443",9.5,"$13,216","$957,226",$34.90,$0.50
4074,Pasco County Public Transportation,DR,PT,Active,Port Richey,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",745,"471,709",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4074,Pasco County Public Transportation,DT,PT,Active,Port Richey,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",745,"471,709",2010,9,2010,"352,794","44,266",8.0,"$49,150","$1,114,029",$25.20,$1.10
4074,Pasco County Public Transportation,MB,DO,Active,Port Richey,FL,19,"Tampa-St. Petersburg, FL",802,"2,062,339",745,"471,709",2010,9,2010,"5,112,293","779,606",6.6,"$814,021","$3,876,444",$5.00,$1.00
4077,South Florida Regional Transportation Authority,CR,PT,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036","5,128","5,448,962",2010,6,2010,"104,575,595","3,606,055",29.0,"$10,294,670","$50,252,027",$13.90,$2.90
4077,South Florida Regional Transportation Authority,MB,PT,Active,Pompano Beach,FL,5,"Miami, FL","1,116","4,919,036","5,128","5,448,962",2010,6,2010,"1,523,942","444,298",3.4,$0,"$4,261,769",$9.60,$0.00
4078,Cobb County Department of Transportation Authority,DR,PT,Active,Marietta,GA,11,"Atlanta, GA","1,963","3,499,840",210,"406,069",2010,9,2010,"811,419","80,866",10.0,"$75,723","$3,546,673",$43.90,$0.90
4078,Cobb County Department of Transportation Authority,MB,PT,Active,Marietta,GA,11,"Atlanta, GA","1,963","3,499,840",210,"406,069",2010,9,2010,"40,781,252","4,598,516",8.9,"$4,942,305","$17,422,022",$3.80,$1.10
4080,Kingsport Area Transit System,DR,DO,Active,Kingsport,TN,269,"Kingsport, TN-VA",98,"95,766",25,"34,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4080,Kingsport Area Transit System,MB,DO,Active,Kingsport,TN,269,"Kingsport, TN-VA",98,"95,766",25,"34,000",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
4082,Douglas County Rideshare,VP,DO,Active,Douglasville,GA,11,"Atlanta, GA","1,963","3,499,840",201,"125,000",2010,12,2010,"5,810,024","163,034",35.6,"$333,323","$624,844",$3.80,$2.00
