5 digit NTDID,4 digit NTDID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
,4010,Gastonia Transit,DR,DO,Inactive,Small Systems Reporter,Gastonia,NC,200,"Gastonia, NC-SC",139,"169,495",45,"78,000",2013,6,2013,0,"7,715",0.00," $	15,514 "," $	180,344 ", $	23.38 , $	2.01 
,4010,Gastonia Transit,MB,DO,Inactive,Small Systems Reporter,Gastonia,NC,200,"Gastonia, NC-SC",139,"169,495",45,"78,000",2013,6,2013,0,"299,001",0.00," $	187,905 "," $	1,827,296 ", $	6.11 , $	0.63 
40011,4011,High Point Transit,DR,DO,Active,Small Systems Reporter,High Point,NC,202,"High Point, NC",113,"166,485",52,"100,442",2013,6,2013,0,"32,438",0.00," $	60,796 "," $	613,793 ", $	18.92 , $	1.87 
40011,4011,High Point Transit,DR,PT,Active,Small Systems Reporter,High Point,NC,202,"High Point, NC",113,"166,485",52,"100,442",2013,6,2013,,,,,,,
40011,4011,High Point Transit,MB,DO,Active,Small Systems Reporter,High Point,NC,202,"High Point, NC",113,"166,485",52,"100,442",2013,6,2013,0,"891,202",0.00," $	501,749 "," $	2,412,021 ", $	2.71 , $	0.56 
40012,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,DR,DO,Active,Full Reporter: Operating,Winston-Salem,NC,95,"Winston-Salem, NC",323,"391,024",108,"199,555",2013,6,2013,"787,545","162,110",4.86," $	861,761 "," $	2,607,119 ", $	16.08 , $	5.32 
40012,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,MB,DO,Active,Full Reporter: Operating,Winston-Salem,NC,95,"Winston-Salem, NC",323,"391,024",108,"199,555",2013,6,2013,"7,343,989","3,328,171",2.21," $	1,816,749 "," $	10,195,981 ", $	3.06 , $	0.55 
40012,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,TB,DO,Active,Full Reporter: Operating,Winston-Salem,NC,95,"Winston-Salem, NC",323,"391,024",108,"199,555",2013,6,2013,,,,,,,
40014,4014,Ms Coast Transportation Authority,DR,DO,Active,Full Reporter: Operating,Gulfport,MS,175,"Gulfport, MS",165,"208,948",64,"113,222",2013,9,2013,"1,681,577","52,029",32.32," $	42,470 "," $	1,145,046 ", $	22.01 , $	0.82 
40014,4014,Ms Coast Transportation Authority,DR,PT,Active,Full Reporter: Operating,Gulfport,MS,175,"Gulfport, MS",165,"208,948",64,"113,222",2013,9,2013,,,,,,,
40014,4014,Ms Coast Transportation Authority,MB,DO,Active,Full Reporter: Operating,Gulfport,MS,175,"Gulfport, MS",165,"208,948",64,"113,222",2013,9,2013,"6,648,720","914,782",7.27," $	765,203 "," $	4,082,184 ", $	4.46 , $	0.84 
40014,4014,Ms Coast Transportation Authority,VP,PT,Active,Full Reporter: Operating,Gulfport,MS,175,"Gulfport, MS",165,"208,948",64,"113,222",2013,9,2013,"7,902,991","172,491",45.82," $	473,951 "," $	780,198 ", $	4.52 , $	2.75 
40015,4015,City of Jackson Transit System,DR,DO,Active,Full Reporter: Operating,Jackson,MS,107,"Jackson, MS",242,"351,478",115,"173,514",2013,9,2013,0,"36,513",0.00," $	71,482 "," $	2,641,275 ", $	72.34 , $	1.96 
40015,4015,City of Jackson Transit System,MB,DO,Active,Full Reporter: Operating,Jackson,MS,107,"Jackson, MS",242,"351,478",115,"173,514",2013,9,2013,"3,733,145","704,367",5.30," $	529,954 "," $	3,125,387 ", $	4.44 , $	0.75 
40017,4017,Lexington Transit Authority,DR,PT,Active,Full Reporter: Operating,Lexington,KY,131,"Lexington-Fayette, KY",88,"290,263",284,"295,803",2013,6,2013,"1,364,823","173,113",7.88," $	280,864 "," $	4,832,618 ", $	27.92 , $	1.62 
40017,4017,Lexington Transit Authority,DT,PT,Active,Full Reporter: Operating,Lexington,KY,131,"Lexington-Fayette, KY",88,"290,263",284,"295,803",2013,6,2013,,,,,,,
40017,4017,Lexington Transit Authority,MB,DO,Active,Full Reporter: Operating,Lexington,KY,131,"Lexington-Fayette, KY",88,"290,263",284,"295,803",2013,6,2013,"17,981,557","4,959,357",3.63," $	2,546,411 "," $	17,926,327 ", $	3.61 , $	0.51 
40017,4017,Lexington Transit Authority,VP,PT,Active,Full Reporter: Operating,Lexington,KY,131,"Lexington-Fayette, KY",88,"290,263",284,"295,803",2013,6,2013,"169,428","5,042",33.60," $	5,981 "," $	17,916 ", $	3.55 , $	1.19 
40018,4018,Transit Authority of River City,DR,DO,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546",357,"806,893",2013,6,2013,"137,125","9,342",14.68," $	23,358 "," $	444,903 ", $	47.62 , $	2.50 
40018,4018,Transit Authority of River City,DR,PT,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546",357,"806,893",2013,6,2013,"3,100,598","343,873",9.02," $	801,875 "," $	9,812,665 ", $	28.54 , $	2.33 
40018,4018,Transit Authority of River City,DT,PT,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546",357,"806,893",2013,6,2013,"1,254,566","135,212",9.28," $	324,085 "," $	3,121,851 ", $	23.09 , $	2.40 
40018,4018,Transit Authority of River City,MB,DO,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546",357,"806,893",2013,6,2013,"65,660,417","16,375,017",4.01," $	11,293,781 "," $	59,087,919 ", $	3.61 , $	0.69 
40018,4018,Transit Authority of River City,MB,PT,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546",357,"806,893",2013,6,2013,"27,185","6,116",4.44," $	2,429 "," $	117,368 ", $	19.19 , $	0.40 
40019,4019,Transit Authority of Northern Kentucky,DR,DO,Active,Full Reporter: Operating,Fort Wright,KY,30,"Cincinnati, OH-KY-IN",788,"1,624,827",267,"278,653",2013,6,2013,"748,829","88,864",8.43," $	206,264 "," $	2,896,610 ", $	32.60 , $	2.32 
40019,4019,Transit Authority of Northern Kentucky,MB,DO,Active,Full Reporter: Operating,Fort Wright,KY,30,"Cincinnati, OH-KY-IN",788,"1,624,827",267,"278,653",2013,6,2013,"19,496,154","3,548,073",5.49," $	4,121,009 "," $	17,596,654 ", $	4.96 , $	1.16 
40021,4021,Albany Transit System,DR,DO,Active,Full Reporter: Operating,Albany,GA,309,"Albany, GA",71,"95,779",17,"75,616",2013,6,2013,"65,717","11,525",5.70," $	34,021 "," $	417,169 ", $	36.20 , $	2.95 
40021,4021,Albany Transit System,MB,DO,Active,Full Reporter: Operating,Albany,GA,309,"Albany, GA",71,"95,779",17,"75,616",2013,6,2013,"4,813,231","1,007,690",4.78," $	525,669 "," $	2,358,690 ", $	2.34 , $	0.52 
40022,4022,Metropolitan Atlanta Rapid Transit Authority,DR,DO,Active,Full Reporter: Operating,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,612,500",2013,6,2013,"7,707,939","581,721",13.25," $	1,599,295 "," $	26,807,055 ", $	46.08 , $	2.75 
40022,4022,Metropolitan Atlanta Rapid Transit Authority,HR,DO,Active,Full Reporter: Operating,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,612,500",2013,6,2013,"444,043,156","69,629,901",6.38," $	75,606,822 "," $	208,150,500 ", $	2.99 , $	1.09 
40022,4022,Metropolitan Atlanta Rapid Transit Authority,MB,DO,Active,Full Reporter: Operating,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,612,500",2013,6,2013,"230,560,804","59,689,757",3.86," $	61,368,929 "," $	220,425,909 ", $	3.69 , $	1.03 
40023,4023,Augusta Richmond County Transit Department,DR,DO,Active,Full Reporter: Operating,Augusta,GA,98,"Augusta-Richmond County, GA-SC",260,"386,787",25,"200,549",2013,12,2013,,,,,,,
40023,4023,Augusta Richmond County Transit Department,DR,PT,Active,Full Reporter: Operating,Augusta,GA,98,"Augusta-Richmond County, GA-SC",260,"386,787",25,"200,549",2013,12,2013,"84,710","18,404",4.60," $	47,269 "," $	828,643 ", $	45.03 , $	2.57 
40023,4023,Augusta Richmond County Transit Department,MB,DO,Active,Full Reporter: Operating,Augusta,GA,98,"Augusta-Richmond County, GA-SC",260,"386,787",25,"200,549",2013,12,2013,,,,,,,
40023,4023,Augusta Richmond County Transit Department,MB,PT,Active,Full Reporter: Operating,Augusta,GA,98,"Augusta-Richmond County, GA-SC",260,"386,787",25,"200,549",2013,12,2013,"2,549,253","745,349",3.42," $	619,363 "," $	3,280,359 ", $	4.40 , $	0.83 
40024,4024,"Metra Transit System (Columbus, GA)",DR,DO,Active,Small Systems Reporter,Columbus,GA,147,"Columbus, GA-AL",147,"253,602",132,"230,208",2013,6,2013,0,"34,802",0.00," $	64,026 "," $	321,335 ", $	9.23 , $	1.84 
40024,4024,"Metra Transit System (Columbus, GA)",MB,DO,Active,Small Systems Reporter,Columbus,GA,147,"Columbus, GA-AL",147,"253,602",132,"230,208",2013,6,2013,0,"1,098,687",0.00," $	976,833 "," $	4,068,465 ", $	3.70 , $	0.89 
40025,4025,Chatham Area Transit Authority,DR,DO,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"85,283","10,501",8.12," $	15,643 "," $	159,766 ", $	15.21 , $	1.49 
40025,4025,Chatham Area Transit Authority,DR,PT,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"594,670","70,845",8.39," $	109,497 "," $	1,976,947 ", $	27.91 , $	1.55 
40025,4025,Chatham Area Transit Authority,FB,DO,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"43,179","106,479",0.41,," $	107,247 ", $	1.01 ,
40025,4025,Chatham Area Transit Authority,FB,PT,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"225,266","571,009",0.39,," $	860,682 ", $	1.51 ,
40025,4025,Chatham Area Transit Authority,MB,DO,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"1,744,436","425,388",4.10," $	415,778 "," $	1,564,829 ", $	3.68 , $	0.98 
40025,4025,Chatham Area Transit Authority,MB,PT,Active,Full Reporter: Operating,Savannah,GA,144,"Savannah, GA",165,"260,677",438,"265,128",2013,6,2013,"12,152,752","3,207,744",3.79," $	2,926,447 "," $	12,216,664 ", $	3.81 , $	0.91 
40026,4026,Manatee County Area Transit,DR,DO,Active,Full Reporter: Operating,Bradenton,FL,64,"Sarasota-Bradenton, FL",327,"643,260",743,"322,833",2013,9,2013,"791,967","84,693",9.35," $	227,210 "," $	2,455,640 ", $	28.99 , $	2.68 
40026,4026,Manatee County Area Transit,DR,PT,Active,Full Reporter: Operating,Bradenton,FL,64,"Sarasota-Bradenton, FL",327,"643,260",743,"322,833",2013,9,2013,,,,,,,
40026,4026,Manatee County Area Transit,MB,DO,Active,Full Reporter: Operating,Bradenton,FL,64,"Sarasota-Bradenton, FL",327,"643,260",743,"322,833",2013,9,2013,"8,689,670","1,780,471",4.88," $	914,061 "," $	7,780,717 ", $	4.37 , $	0.51 
40026,4026,Manatee County Area Transit,VP,DO,Active,Full Reporter: Operating,Bradenton,FL,64,"Sarasota-Bradenton, FL",327,"643,260",743,"322,833",2013,9,2013,,,,,,,
40027,4027,Pinellas Suncoast Transit Authority,CB,DO,Active,Full Reporter: Operating,St. Petersburg,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770",243,"922,616",2013,9,2013,"1,138,155","108,633",10.48," $	226,603 "," $	2,203,777 ", $	20.29 , $	2.09 
40027,4027,Pinellas Suncoast Transit Authority,DR,PT,Active,Full Reporter: Operating,St. Petersburg,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770",243,"922,616",2013,9,2013,"744,141","149,232",4.99," $	463,352 "," $	4,131,539 ", $	27.69 , $	3.10 
40027,4027,Pinellas Suncoast Transit Authority,DT,PT,Active,Full Reporter: Operating,St. Petersburg,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770",243,"922,616",2013,9,2013,"1,260,958","167,772",7.52," $	574,724 "," $	1,831,536 ", $	10.92 , $	3.43 
40027,4027,Pinellas Suncoast Transit Authority,MB,DO,Active,Full Reporter: Operating,St. Petersburg,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770",243,"922,616",2013,9,2013,"65,144,965","13,382,695",4.87," $	13,613,000 "," $	51,491,774 ", $	3.85 , $	1.02 
40027,4027,Pinellas Suncoast Transit Authority,MB,PT,Active,Full Reporter: Operating,St. Petersburg,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770",243,"922,616",2013,9,2013,"3,254,995","659,178",4.94," $	326,789 "," $	897,497 ", $	1.36 , $	0.50 
40028,4028,Lee County Transit,DR,DO,Active,Full Reporter: Operating,Fort Myers,FL,78,"Cape Coral, FL",330,"530,290",130,"463,224",2013,9,2013,"1,119,058","104,303",10.73," $	352,580 "," $	4,678,365 ", $	44.85 , $	3.38 
40028,4028,Lee County Transit,DR,PT,Active,Full Reporter: Operating,Fort Myers,FL,78,"Cape Coral, FL",330,"530,290",130,"463,224",2013,9,2013,,,,,,,
40028,4028,Lee County Transit,MB,DO,Active,Full Reporter: Operating,Fort Myers,FL,78,"Cape Coral, FL",330,"530,290",130,"463,224",2013,9,2013,"23,636,456","4,075,251",5.80," $	2,974,360 "," $	15,506,375 ", $	3.81 , $	0.73 
40028,4028,Lee County Transit,VP,DO,Active,Full Reporter: Operating,Fort Myers,FL,78,"Cape Coral, FL",330,"530,290",130,"463,224",2013,9,2013,,,,,,,
40028,4028,Lee County Transit,VP,PT,Active,Full Reporter: Operating,Fort Myers,FL,78,"Cape Coral, FL",330,"530,290",130,"463,224",2013,9,2013,"1,747,893","44,640",39.16," $	117,011 "," $	196,785 ", $	4.41 , $	2.62 
40029,4029,Broward County Transit Division,DR,PT,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,"7,199,292","693,463",10.38," $	1,169,506 "," $	16,453,488 ", $	23.73 , $	1.69 
40029,4029,Broward County Transit Division,FB,PT,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,,,,,,,
40029,4029,Broward County Transit Division,MB,DO,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,"185,311,017","37,975,330",4.88," $	33,695,176 "," $	103,099,872 ", $	2.71 , $	0.89 
40029,4029,Broward County Transit Division,MB,PT,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,"952,650","123,635",7.71," $	90,058 "," $	332,776 ", $	2.69 , $	0.73 
40030,4030,Gainesville Regional Transit System,DR,PT,Active,Full Reporter: Operating,Gainesville,FL,187,"Gainesville, FL",87,"187,781",76,"160,000",2013,9,2013,"469,853","51,092",9.20," $	151,230 "," $	1,439,531 ", $	28.18 , $	2.96 
40030,4030,Gainesville Regional Transit System,MB,DO,Active,Full Reporter: Operating,Gainesville,FL,187,"Gainesville, FL",87,"187,781",76,"160,000",2013,9,2013,"26,540,051","10,832,674",2.45," $	13,509,645 "," $	21,416,671 ", $	1.98 , $	1.25 
40031,4031,Lakeland Area Mass Transit District,DR,DO,Active,Full Reporter: Operating,Lakeland,FL,143,"Lakeland, FL",146,"262,596",77,"145,000",2013,9,2013,"577,004","94,053",6.13," $	167,256 "," $	2,479,874 ", $	26.37 , $	1.78 
40031,4031,Lakeland Area Mass Transit District,MB,DO,Active,Full Reporter: Operating,Lakeland,FL,143,"Lakeland, FL",146,"262,596",77,"145,000",2013,9,2013,"6,385,735","1,224,636",5.21," $	1,736,665 "," $	6,050,994 ", $	4.94 , $	1.42 
40031,4031,Lakeland Area Mass Transit District,MB,PT,Active,Full Reporter: Operating,Lakeland,FL,143,"Lakeland, FL",146,"262,596",77,"145,000",2013,9,2013,,,,,,,
40032,4032,"County of Volusia, dba: VOTRAN",DR,DO,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,"1,448,804","164,491",8.81," $	514,529 "," $	4,496,995 ", $	27.34 , $	3.13 
40032,4032,"County of Volusia, dba: VOTRAN",DR,PT,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,"777,571","100,860",7.71," $	244,430 "," $	2,447,778 ", $	24.27 , $	2.42 
40032,4032,"County of Volusia, dba: VOTRAN",DT,PT,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,"31,882","4,574",6.97," $	11,167 "," $	117,553 ", $	25.70 , $	2.44 
40032,4032,"County of Volusia, dba: VOTRAN",MB,DO,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,"14,637,739","3,734,117",3.92," $	2,585,454 "," $	11,811,086 ", $	3.16 , $	0.69 
40032,4032,"County of Volusia, dba: VOTRAN",MB,PT,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,,,,,,,
40032,4032,"County of Volusia, dba: VOTRAN",VP,DO,Active,Full Reporter: Operating,South Daytona,FL,109,"Palm Coast-Daytona Beach-Port Orange, FL",179,"349,064","1,207","468,670",2013,9,2013,"1,042,907","20,596",50.64," $	36,779 "," $	172,565 ", $	8.38 , $	1.79 
40034,4034,Miami-Dade Transit,AG,DO,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,,,,,,,
40034,4034,Miami-Dade Transit,CB,PT,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,,,,,,,
40034,4034,Miami-Dade Transit,DR,PT,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,"21,753,921","1,706,940",12.74," $	4,696,661 "," $	45,742,809 ", $	26.80 , $	2.75 
40034,4034,Miami-Dade Transit,HR,DO,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,"155,169,094","21,198,687",7.32," $	22,845,276 "," $	77,684,301 ", $	3.66 , $	1.08 
40034,4034,Miami-Dade Transit,MB,DO,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,"414,639,920","78,500,785",5.28," $	86,505,094 "," $	302,261,718 ", $	3.85 , $	1.10 
40034,4034,Miami-Dade Transit,MB,PT,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,"27,661,330","392,061",70.55," $	577,733 "," $	1,918,882 ", $	4.89 , $	1.47 
40034,4034,Miami-Dade Transit,MG,DO,Active,Full Reporter: Operating,Miami,FL,4,"Miami, FL","1,239","5,502,379",306,"2,496,435",2013,9,2013,"9,472,348","9,643,713",0.98,," $	22,487,177 ", $	2.33 ,
40035,4035,Central Florida Regional Transportation Authority,CB,PT,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,,,,,,,
40035,4035,Central Florida Regional Transportation Authority,DR,PT,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,"9,816,484","770,095",12.75," $	1,721,478 "," $	23,933,989 ", $	31.08 , $	2.24 
40035,4035,Central Florida Regional Transportation Authority,MB,DO,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,"146,407,086","27,846,634",5.26," $	27,714,068 "," $	90,559,866 ", $	3.25 , $	1.00 
40035,4035,Central Florida Regional Transportation Authority,MB,PT,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,"1,235,047","145,123",8.51," $	107,764 "," $	1,669,391 ", $	11.50 , $	0.74 
40035,4035,Central Florida Regional Transportation Authority,RB,DO,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,"615,836","844,514",0.73,," $	1,876,822 ", $	2.22 ,
40035,4035,Central Florida Regional Transportation Authority,VP,PT,Active,Full Reporter: Operating,Orlando,FL,32,"Orlando, FL",598,"1,510,516","2,538","1,920,488",2013,9,2013,"9,225,204","246,717",37.39," $	410,720 "," $	910,583 ", $	3.69 , $	1.66 
40036,4036,City of Tallahassee,DR,DO,Active,Full Reporter: Operating,Tallahassee,FL,153,"Tallahassee, FL",127,"240,223",102,"162,310",2013,9,2013,"575,122","86,545",6.65," $	185,777 "," $	1,609,088 ", $	18.59 , $	2.15 
40036,4036,City of Tallahassee,DR,PT,Active,Full Reporter: Operating,Tallahassee,FL,153,"Tallahassee, FL",127,"240,223",102,"162,310",2013,9,2013,,,,,,,
40036,4036,City of Tallahassee,MB,DO,Active,Full Reporter: Operating,Tallahassee,FL,153,"Tallahassee, FL",127,"240,223",102,"162,310",2013,9,2013,"13,724,495","4,432,121",3.10," $	4,388,041 "," $	14,688,727 ", $	3.31 , $	0.99 
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",DR,PT,Active,Full Reporter: Operating,West Palm Beach,FL,4,"Miami, FL","1,239","5,502,379",365,"1,268,782",2013,9,2013,"7,967,186","686,073",11.61," $	1,604,240 "," $	16,985,920 ", $	24.76 , $	2.34 
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",DT,PT,Active,Full Reporter: Operating,West Palm Beach,FL,4,"Miami, FL","1,239","5,502,379",365,"1,268,782",2013,9,2013,"4,122,982","267,810",15.40," $	702,359 "," $	7,467,110 ", $	27.88 , $	2.62 
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",MB,DO,Active,Full Reporter: Operating,West Palm Beach,FL,4,"Miami, FL","1,239","5,502,379",365,"1,268,782",2013,9,2013,"74,588,137","12,018,198",6.21," $	9,279,417 "," $	49,208,481 ", $	4.09 , $	0.77 
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",MB,PT,Active,Full Reporter: Operating,West Palm Beach,FL,4,"Miami, FL","1,239","5,502,379",365,"1,268,782",2013,9,2013,,,,,,,
40038,4038,Escambia County Area Transit,DR,PT,Active,Full Reporter: Operating,Pensacola,FL,113,"Pensacola, FL-AL",233,"340,067",236,"341,765",2013,9,2013,"375,167","43,763",8.57," $	158,435 "," $	1,223,751 ", $	27.96 , $	3.62 
